"File exported from UTC Confirmations Portal on December 10, 2020, 12:06 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format: MM/DD/YYYY,"List Separator: Comma (,)"

** INSTRUCTIONS:,"Please only edit Columns M-O below row 12. All columns must be present and do not duplicate or delete columns. Any rows other than 11 and 12 may be  removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format must be MM/DD/YYYY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_TYPE,ORDER_ID,ITEM_ID,SCH_LINE,REVISION_LVL,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS,CONTRACT_DPAS,CHANGE_DESCRIPTION,LAST_SUPPLIER_UPDATE
,1001773-2,2,ZLTA,H117214A,30,4553,-,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1001773-2,4,ZLTA,H117214A,30,4552,-,2701,03/18/2021,03/18/2021,COMMITTED,03/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4404,D,2701,06/07/2021,06/07/2021,COMMITTED,06/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4403,D,2701,06/04/2021,06/04/2021,COMMITTED,06/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4402,D,2701,05/27/2021,05/27/2021,COMMITTED,05/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,1,ZLTA,H117214A,40,4401,D,2701,05/20/2021,05/20/2021,COMMITTED,05/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,1,ZLTA,H117214A,40,4397,D,2701,05/20/2021,05/20/2021,COMMITTED,05/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002810-2,2,ZLTA,H117214A,50,5180,A,2701,01/26/2021,01/26/2021,COMMITTED,01/26/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002810-2,1,ZLTA,H117214A,50,5137,A,2701,01/26/2021,01/26/2021,COMMITTED,01/26/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4388,D,2701,04/09/2021,04/09/2021,COMMITTED,04/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4387,D,2701,04/02/2021,04/02/2021,COMMITTED,04/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4392,D,2701,05/13/2021,05/13/2021,COMMITTED,05/13/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,1,ZLTA,H117214A,40,4391,D,2701,05/07/2021,05/07/2021,COMMITTED,05/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4390,D,2701,04/30/2021,04/30/2021,COMMITTED,04/30/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,4,ZLTA,H117214A,40,4389,D,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4360,D,2701,06/11/2021,06/11/2021,COMMITTED,06/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4359,D,2701,06/17/2021,06/17/2021,COMMITTED,06/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4358,D,2701,06/24/2021,06/24/2021,COMMITTED,06/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4357,D,2701,07/01/2021,07/01/2021,COMMITTED,07/01/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1002149-1,4,ZLTA,H117214A,40,4356,D,2701,07/09/2021,07/09/2021,COMMITTED,07/09/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||H92241-15-D-0002|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,4,ZLTA,H117214A,40,4355,D,2701,07/23/2021,07/23/2021,COMMITTED,07/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4303,D,2701,03/18/2021,03/18/2021,COMMITTED,03/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1002149-1,2,ZLTA,H117214A,40,4301,D,2701,03/25/2021,03/25/2021,COMMITTED,03/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1012708-1,1,ZLTA,H117214A,80,5565,B,2701,06/11/2021,06/11/2021,COMMITTED,06/11/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,2,ZLTA,H117214A,310,5678,D,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,5,ZLTA,H117214A,310,5677,D,2701,02/26/2021,02/26/2021,COMMITTED,02/26/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,8,ZLTA,H117214A,310,5676,D,2701,01/22/2021,01/22/2021,COMMITTED,01/22/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,12,ZLTA,H117214A,310,5675,D,2701,01/29/2021,01/29/2021,COMMITTED,01/29/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,16,ZLTA,H117214A,310,5674,D,2701,02/05/2021,02/05/2021,COMMITTED,02/05/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,12,ZLTA,H117214A,310,5673,D,2701,02/12/2021,02/12/2021,COMMITTED,02/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,9,ZLTA,H117214A,310,5671,D,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,766313-2,13,ZLTA,H117214A,310,5669,D,2701,04/01/2021,04/01/2021,COMMITTED,04/01/2021,,,COMMERCIAL||N|11.0||40ABV|DOA1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,766313-2,14,ZLTA,H117214A,310,5667,D,2701,04/09/2021,04/09/2021,UNCOMMITTED,04/09/2021,,,,Please provide a commit date.,
,766313-2,14,ZLTA,H117214A,310,5670,D,2701,03/18/2021,03/18/2021,COMMITTED,03/18/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,753387-1,1,ZLTA,H117214A,260,1239,L,2700,03/05/2021,03/05/2021,COMMITTED,03/05/2021,,,SPRPA1-19-G-CE01-SPRPA1-20-F-CE0Z|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
,1014215-1,17,ZLTA,H117214A,130,7039,C,2701,06/25/2021,06/25/2021,COMMITTED,06/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,753387-1,1,ZLTA,H117214A,260,1218,L,2700,03/05/2021,03/05/2021,COMMITTED,03/05/2021,UTC Schedule under lead time / change,,SPRPA1-19-G-CE01-SPRPA1-20-F-CE0Z|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
,782546-101,1,ZLTA,H117214A,350,1587,E,2701,03/14/2022,03/14/2022,COMMITTED,03/14/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782546-101,1,ZLTA,H117214A,350,1578,E,2701,08/15/2022,08/15/2022,COMMITTED,08/15/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782546-101,1,ZLTA,H117214A,350,1468,E,2701,03/14/2022,03/14/2022,COMMITTED,03/14/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,782546-101,1,ZLTA,H117214A,350,1447,E,2701,03/01/2022,03/01/2022,COMMITTED,03/01/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,5,ZLTA,H117214A,380,5417,H,2701,03/18/2021,03/18/2021,COMMITTED,03/18/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,9,ZLTA,H117214A,380,5416,H,2701,04/01/2021,04/01/2021,COMMITTED,04/01/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,788232-2,2,ZLTA,H117214A,380,5415,H,2701,06/22/2021,06/22/2021,COMMITTED,06/22/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,784793-5,1,ZLTA,H117214A,360,336,J,2702,08/09/2022,08/09/2022,COMMITTED,08/09/2022,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,1,ZLTA,H117214A,310,5735,D,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,766313-2,12,ZLTA,H117214A,310,5733,D,2701,03/25/2021,03/25/2021,COMMITTED,03/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,4030T91P01,3,ZLTA,H117214A,150,336,A,2701,04/13/2021,04/13/2021,COMMITTED,04/13/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,11G0803256-2,2,ZLTA,H117214A,140,198,-,2701,02/17/2021,02/17/2021,COMMITTED,02/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,5026M37P03,19,ZLTA,H117214A,170,3025,F,2701,06/17/2021,06/17/2021,COMMITTED,06/17/2021,UTC Schedule under lead time / change,,FA8626-18-D-0029|DO-A1|N|19.0||,Commit date has been provided. Thank you!,2020-12-08
,4054T89P02,3,ZLTA,H117214A,160,477,C,2701,04/13/2021,04/13/2021,COMMITTED,04/13/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1012708-1,3,ZLTA,H117214A,80,5549,B,2701,05/14/2021,05/14/2021,COMMITTED,05/14/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1014212-1,9,ZLTA,H117214A,120,5181,A,2701,11/18/2021,11/18/2021,COMMITTED,11/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1014212-1,11,ZLTA,H117214A,120,5198,A,2701,09/27/2021,09/27/2021,COMMITTED,09/27/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1014212-1,12,ZLTA,H117214A,120,5182,A,2701,07/12/2021,07/12/2021,COMMITTED,07/12/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1014212-1,10,ZLTA,H117214A,120,5144,A,2701,05/14/2021,05/14/2021,COMMITTED,05/14/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1014212-1,1,ZLTA,H117214A,120,5079,A,2701,05/10/2021,05/10/2021,COMMITTED,05/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,4030T91P01,1,ZLTA,H117214A,150,334,A,2701,05/28/2021,05/28/2021,UNCOMMITTED,05/28/2021,,,,Please provide a commit date.,
,4054T89P02,1,ZLTA,H117214A,160,475,C,2701,05/28/2021,05/28/2021,UNCOMMITTED,05/28/2021,,,,Please provide a commit date.,
DPAS,819674-1,4,ZLTA,H117214A,190,2758,B,2701,06/04/2021,06/04/2021,COMMITTED,06/04/2021,UTC Schedule under lead time / change,,COMMERCIAL||N|2.0||H92241-15-D-0002|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,819674-1,4,ZLTA,H117214A,190,2757,B,2701,05/20/2021,05/20/2021,COMMITTED,05/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,4,ZLTA,H117214A,190,2756,B,2701,05/07/2021,05/07/2021,COMMITTED,05/07/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,5,ZLTA,H117214A,190,2755,B,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,UTC Schedule under lead time / change,shipped 15 pcs 9/28/2020,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,6,ZLTA,H117214A,190,2754,B,2701,04/16/2021,04/16/2021,COMMITTED,04/16/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,15,ZLTA,H117214A,190,2702,B,2701,01/14/2021,01/14/2021,COMMITTED,01/14/2021,UTC Schedule under lead time / change,Moved out to 11/10/2020 10/05/20,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,4,ZLTA,H117214A,190,2701,B,2701,02/26/2021,02/26/2021,COMMITTED,02/26/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,819674-1,4,ZLTA,H117214A,190,2700,B,2701,04/02/2021,04/02/2021,COMMITTED,04/02/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,6,ZLTA,H117214A,1080,4573,A,2719,02/10/2021,02/10/2021,COMMITTED,02/10/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,6,ZLTA,H117214A,1080,4574,A,2719,02/23/2021,02/23/2021,COMMITTED,02/23/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|6.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,7,ZLTA,H117214A,1080,4572,A,2719,02/02/2021,02/02/2021,COMMITTED,02/02/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,7,ZLTA,H117214A,1080,4575,A,2719,03/02/2021,03/02/2021,COMMITTED,03/02/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,8,ZLTA,H117214A,1080,4577,A,2719,04/06/2021,04/06/2021,COMMITTED,04/06/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||N00019-17-C-0020|DO-A1|N|1.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,7,ZLTA,H117214A,1080,4578,A,2719,04/27/2021,04/27/2021,COMMITTED,04/27/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,6,ZLTA,H117214A,1080,4579,A,2719,05/04/2021,05/04/2021,COMMITTED,05/04/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|4.0||N00019-18-C-1021|DO-A1|N|2.0||,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6749,F,2701,08/25/2021,08/25/2021,COMMITTED,08/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,16,ZLTA,H117214A,1120,6748,F,2701,08/12/2021,08/12/2021,COMMITTED,08/12/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,9,ZLTA,H117214A,1080,4637,A,2719,05/11/2021,05/11/2021,COMMITTED,05/11/2021,UTC Schedule under lead time / change,,In anticipation of a Government Contract|UN-RAT|N|4.0||N00019-18-C-1021|DO-A1|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,7,ZLTA,H117214A,1080,4630,A,2719,03/22/2021,03/22/2021,COMMITTED,03/22/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|7.0||,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,8,ZLTA,H117214A,1080,4629,A,2719,04/13/2021,04/13/2021,COMMITTED,04/13/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|8.0||,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6738,F,2701,02/25/2021,02/25/2021,COMMITTED,02/25/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6741,F,2701,04/15/2021,04/15/2021,COMMITTED,04/15/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6737,F,2701,02/11/2021,02/11/2021,COMMITTED,02/11/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,20,ZLTA,H117214A,1120,6736,F,2701,01/28/2021,01/28/2021,COMMITTED,01/28/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1004195-1,22,ZLTA,H117214A,1120,6735,F,2701,01/14/2021,01/14/2021,CHANGED,01/14/2021,,,,Please provide a commit date.  The quantity has changed from 14 to 22.,2020-12-08
AT RISK,1004195-1,13,ZLTA,H117214A,1120,6733,F,2701,01/08/2021,01/08/2021,UNCOMMITTED,01/08/2021,,,,Please provide a commit date.,
,1004195-1,33,ZLTA,H117214A,1120,6747,F,2701,07/15/2021,07/15/2021,COMMITTED,07/15/2021,,,,Commit date has been provided. Thank you!,2020-12-08
DPAS,1017059-1,5,ZLTA,H117214A,1080,4571,A,2719,03/10/2021,03/10/2021,COMMITTED,03/10/2021,UTC Schedule under lead time / change,,N00019-18-C-1021|DO-A1|N|5.0||,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,16,ZLTA,H117214A,1120,6759,F,2701,10/21/2021,10/21/2021,COMMITTED,10/21/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,10,ZLTA,H117214A,1120,6758,F,2701,11/17/2021,11/17/2021,COMMITTED,11/17/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,10,ZLTA,H117214A,1120,6753,F,2701,10/28/2021,10/28/2021,COMMITTED,10/28/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,19,ZLTA,H117214A,1120,6752,F,2701,10/07/2021,10/07/2021,COMMITTED,10/07/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,21,ZLTA,H117214A,1120,6751,F,2701,09/23/2021,09/23/2021,COMMITTED,09/23/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,20,ZLTA,H117214A,1120,6750,F,2701,09/09/2021,09/09/2021,COMMITTED,09/09/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,8,ZLTA,H117214A,1120,6746,F,2701,07/08/2021,07/08/2021,COMMITTED,07/08/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6745,F,2701,06/23/2021,06/23/2021,COMMITTED,06/23/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6744,F,2701,06/10/2021,06/10/2021,COMMITTED,06/10/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,33,ZLTA,H117214A,1120,6743,F,2701,05/19/2021,05/19/2021,COMMITTED,05/19/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,20,ZLTA,H117214A,1120,6742,F,2701,04/29/2021,04/29/2021,COMMITTED,04/29/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,21,ZLTA,H117214A,1120,6740,F,2701,03/31/2021,03/31/2021,COMMITTED,03/31/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1004195-1,22,ZLTA,H117214A,1120,6739,F,2701,03/17/2021,03/17/2021,COMMITTED,03/17/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6789,B,2701,06/04/2021,06/04/2021,COMMITTED,06/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,8,ZLTA,H117214A,860,6788,B,2701,06/15/2021,06/15/2021,COMMITTED,06/15/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,3,ZLTA,H117214A,860,6787,B,2701,06/24/2021,06/24/2021,COMMITTED,06/24/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6490,B,2701,05/25/2021,05/25/2021,COMMITTED,05/25/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6497,B,2701,04/21/2021,04/21/2021,COMMITTED,04/21/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6506,B,2701,02/10/2021,02/10/2021,COMMITTED,02/10/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,8,ZLTA,H117214A,860,6502,B,2701,02/17/2021,02/17/2021,COMMITTED,02/17/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,7,ZLTA,H117214A,860,6501,B,2701,02/23/2021,02/23/2021,COMMITTED,02/23/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6500,B,2701,03/04/2021,03/04/2021,COMMITTED,03/04/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,14,ZLTA,H117214A,860,6499,B,2701,04/09/2021,04/09/2021,COMMITTED,04/09/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,10,ZLTA,H117214A,860,6498,B,2701,05/11/2021,05/11/2021,COMMITTED,05/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,9,ZLTA,H117214A,860,6495,B,2701,03/11/2021,03/11/2021,COMMITTED,03/11/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,10,ZLTA,H117214A,860,6494,B,2701,03/18/2021,03/18/2021,COMMITTED,03/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,8,ZLTA,H117214A,860,6493,B,2701,04/28/2021,04/28/2021,COMMITTED,04/28/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,11,ZLTA,H117214A,860,6492,B,2701,03/30/2021,03/30/2021,COMMITTED,03/30/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,823841-1,10,ZLTA,H117214A,860,6491,B,2701,05/18/2021,05/18/2021,COMMITTED,05/18/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1017734-1-LOP050,10,ZLTA,H117214A,1060,4737,D,2719,08/20/2021,08/20/2021,COMMITTED,08/20/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
,1017734-1-LOP050,12,ZLTA,H117214A,1060,4734,D,2719,12/15/2021,12/15/2021,COMMITTED,12/15/2021,,,,Commit date has been provided. Thank you!,2020-12-08
,1017734-1-LOP050,11,ZLTA,H117214A,1060,4728,D,2719,09/03/2021,09/03/2021,COMMITTED,09/03/2021,UTC Schedule under lead time / change,,,Commit date has been provided. Thank you!,2020-12-08
